target_month,region,prefecture,store_code,store_name,channel,category,target_orders,target_sales_amount,target_gross_profit,target_new_customers,planning_basis
2025-04,Tohoku,Fukushima,ST009,Fukushima_Branch_1,Wholesale,MedicalConsumables,357,5299384,1101138,12,SalesPlan
2025-04,Tohoku,Fukushima,ST009,Fukushima_Branch_1,CorporateSales,MedicalConsumables,151,4117422,791661,31,SalesPlan
2025-04,Tohoku,Fukushima,ST009,Fukushima_Branch_1,EC,NetworkDevices,176,7476863,2097018,24,PriorYearAdjustment
2025-04,Tohoku,Fukushima,ST009,Fukushima_Branch_1,RetailStore,NetworkDevices,405,5112924,1023951,42,SalesPlan
2025-04,Tohoku,Fukushima,ST009,Fukushima_Branch_1,Wholesale,NetworkDevices,287,1927578,555835,44,SalesPlan
2025-04,Tohoku,Fukushima,ST009,Fukushima_Branch_1,CorporateSales,NetworkDevices,149,5118994,1073048,48,StrategicCampaign
2025-04,Tohoku,Fukushima,ST010,Fukushima_Branch_2,EC,OfficeSupplies,290,7435809,2043269,27,PriorYearAdjustment
2025-04,Tohoku,Fukushima,ST010,Fukushima_Branch_2,RetailStore,OfficeSupplies,355,7938979,1683787,45,PriorYearAdjustment
2025-04,Tohoku,Fukushima,ST010,Fukushima_Branch_2,Wholesale,OfficeSupplies,298,7473429,1563043,10,PriorYearAdjustment
2025-04,Tohoku,Fukushima,ST010,Fukushima_Branch_2,CorporateSales,OfficeSupplies,362,1883538,501863,35,SalesPlan
2025-04,Tohoku,Fukushima,ST010,Fukushima_Branch_2,EC,PCPeripherals,332,6662616,2014002,11,SalesPlan
2025-04,Tohoku,Fukushima,ST010,Fukushima_Branch_2,RetailStore,PCPeripherals,328,3244714,931478,12,SalesPlan
2025-04,Tohoku,Fukushima,ST010,Fukushima_Branch_2,Wholesale,PCPeripherals,305,3609430,683379,26,SalesPlan
2025-04,Tohoku,Fukushima,ST010,Fukushima_Branch_2,CorporateSales,PCPeripherals,238,4372799,872259,28,SalesPlan
2025-04,Tohoku,Fukushima,ST010,Fukushima_Branch_2,EC,SafetyGear,184,4702227,1437672,10,StrategicCampaign
2025-04,Tohoku,Fukushima,ST010,Fukushima_Branch_2,RetailStore,SafetyGear,253,3475704,617803,39,SalesPlan
2025-04,Tohoku,Fukushima,ST010,Fukushima_Branch_2,Wholesale,SafetyGear,210,8324003,1827010,22,PriorYearAdjustment
2025-04,Tohoku,Fukushima,ST010,Fukushima_Branch_2,CorporateSales,SafetyGear,260,4243041,1161502,40,PriorYearAdjustment
2025-04,Tohoku,Fukushima,ST010,Fukushima_Branch_2,EC,IndustrialEquipment,301,4181285,1206188,49,StrategicCampaign
2025-04,Tohoku,Fukushima,ST010,Fukushima_Branch_2,RetailStore,IndustrialEquipment,394,4545564,1159391,37,SalesPlan
2025-04,Tohoku,Fukushima,ST010,Fukushima_Branch_2,Wholesale,IndustrialEquipment,191,3279132,1010661,34,PriorYearAdjustment
2025-04,Tohoku,Fukushima,ST010,Fukushima_Branch_2,CorporateSales,IndustrialEquipment,377,4752930,1312366,36,PriorYearAdjustment
2025-04,Tohoku,Fukushima,ST010,Fukushima_Branch_2,EC,CleaningSupplies,172,8322613,1965602,19,PriorYearAdjustment
2025-04,Tohoku,Fukushima,ST010,Fukushima_Branch_2,RetailStore,CleaningSupplies,319,3344327,591299,15,StrategicCampaign
2025-04,Tohoku,Fukushima,ST010,Fukushima_Branch_2,Wholesale,CleaningSupplies,244,6536313,1418159,33,SalesPlan
2025-04,Tohoku,Fukushima,ST010,Fukushima_Branch_2,CorporateSales,CleaningSupplies,403,5427314,1105442,19,PriorYearAdjustment
2025-04,Tohoku,Fukushima,ST010,Fukushima_Branch_2,EC,BusinessSoftware,314,5713218,1720346,51,SalesPlan
2025-04,Tohoku,Fukushima,ST010,Fukushima_Branch_2,RetailStore,BusinessSoftware,268,3989277,707980,13,PriorYearAdjustment
2025-04,Tohoku,Fukushima,ST010,Fukushima_Branch_2,Wholesale,BusinessSoftware,139,5611646,1422446,18,SalesPlan
2025-04,Tohoku,Fukushima,ST010,Fukushima_Branch_2,CorporateSales,BusinessSoftware,343,5926196,1338570,45,SalesPlan
2025-04,Tohoku,Fukushima,ST011,Fukushima_Branch_3,EC,NetworkDevices,281,1899657,485753,46,SalesPlan
2025-04,Tohoku,Fukushima,ST011,Fukushima_Branch_3,RetailStore,NetworkDevices,249,3692656,768869,47,StrategicCampaign
2025-04,Tohoku,Fukushima,ST011,Fukushima_Branch_3,Wholesale,NetworkDevices,138,7896452,2373343,49,SalesPlan
2025-04,Tohoku,Fukushima,ST011,Fukushima_Branch_3,CorporateSales,NetworkDevices,384,7920139,2197161,25,SalesPlan
2025-04,Tohoku,Fukushima,ST011,Fukushima_Branch_3,EC,StoreFixtures,329,4740514,1106266,47,SalesPlan
2025-04,Tohoku,Fukushima,ST011,Fukushima_Branch_3,RetailStore,StoreFixtures,357,4210575,692036,13,StrategicCampaign
2025-04,Tohoku,Fukushima,ST011,Fukushima_Branch_3,Wholesale,StoreFixtures,120,2175848,548967,44,SalesPlan
2025-04,Tohoku,Fukushima,ST011,Fukushima_Branch_3,CorporateSales,StoreFixtures,248,8895959,2624884,43,SalesPlan
2025-04,Tohoku,Fukushima,ST011,Fukushima_Branch_3,EC,OfficeSupplies,239,2649024,563592,35,SalesPlan
2025-04,Tohoku,Fukushima,ST011,Fukushima_Branch_3,RetailStore,OfficeSupplies,239,8421734,1430964,35,StrategicCampaign
2025-04,Tohoku,Fukushima,ST011,Fukushima_Branch_3,Wholesale,OfficeSupplies,250,6808607,2026819,48,PriorYearAdjustment
2025-04,Tohoku,Fukushima,ST011,Fukushima_Branch_3,CorporateSales,OfficeSupplies,123,9179173,2693144,42,PriorYearAdjustment
2025-04,Tohoku,Fukushima,ST011,Fukushima_Branch_3,EC,FoodPackaging,412,7635905,1816661,32,StrategicCampaign
2025-04,Tohoku,Fukushima,ST011,Fukushima_Branch_3,RetailStore,FoodPackaging,385,8002741,2017881,31,PriorYearAdjustment
2025-04,Tohoku,Fukushima,ST011,Fukushima_Branch_3,Wholesale,FoodPackaging,133,8498588,2449550,41,PriorYearAdjustment
2025-04,Tohoku,Fukushima,ST011,Fukushima_Branch_3,CorporateSales,FoodPackaging,256,1816415,501682,33,StrategicCampaign
2025-04,Tohoku,Fukushima,ST011,Fukushima_Branch_3,EC,SafetyGear,186,9091056,2621295,10,StrategicCampaign
2025-04,Tohoku,Fukushima,ST011,Fukushima_Branch_3,RetailStore,SafetyGear,273,3736756,1007532,32,SalesPlan
2025-04,Tohoku,Fukushima,ST011,Fukushima_Branch_3,Wholesale,SafetyGear,348,6445110,1434412,36,PriorYearAdjustment
2025-04,Tohoku,Fukushima,ST011,Fukushima_Branch_3,CorporateSales,SafetyGear,304,8329516,2132122,15,SalesPlan
2025-04,Tohoku,Fukushima,ST011,Fukushima_Branch_3,EC,CleaningSupplies,215,3525630,646855,36,SalesPlan
2025-04,Tohoku,Fukushima,ST011,Fukushima_Branch_3,RetailStore,CleaningSupplies,211,6546171,1804556,18,SalesPlan
2025-04,Tohoku,Fukushima,ST011,Fukushima_Branch_3,Wholesale,CleaningSupplies,458,9244489,2785657,13,SalesPlan
2025-04,Tohoku,Fukushima,ST011,Fukushima_Branch_3,CorporateSales,CleaningSupplies,418,8750529,1995711,15,SalesPlan
2025-04,Tohoku,Fukushima,ST012,Fukushima_Branch_4,EC,MedicalConsumables,445,8665229,1871440,47,StrategicCampaign
2025-04,Tohoku,Fukushima,ST012,Fukushima_Branch_4,RetailStore,MedicalConsumables,163,3357696,822542,23,PriorYearAdjustment
2025-04,Tohoku,Fukushima,ST012,Fukushima_Branch_4,Wholesale,MedicalConsumables,151,5642024,1730367,25,PriorYearAdjustment
2025-04,Tohoku,Fukushima,ST012,Fukushima_Branch_4,CorporateSales,MedicalConsumables,240,7637250,2281845,29,SalesPlan
2025-04,Tohoku,Fukushima,ST012,Fukushima_Branch_4,EC,PCPeripherals,224,3317708,954957,13,SalesPlan
2025-04,Tohoku,Fukushima,ST012,Fukushima_Branch_4,RetailStore,PCPeripherals,274,1821474,335706,30,PriorYearAdjustment
2025-04,Tohoku,Fukushima,ST012,Fukushima_Branch_4,Wholesale,PCPeripherals,280,8936780,1829606,33,PriorYearAdjustment
2025-04,Tohoku,Fukushima,ST012,Fukushima_Branch_4,CorporateSales,PCPeripherals,252,3187679,878426,43,StrategicCampaign
2025-04,Tohoku,Fukushima,ST012,Fukushima_Branch_4,EC,NetworkDevices,359,2676276,728166,48,StrategicCampaign
2025-04,Tohoku,Fukushima,ST012,Fukushima_Branch_4,RetailStore,NetworkDevices,206,8235794,2448353,16,SalesPlan
2025-04,Tohoku,Fukushima,ST012,Fukushima_Branch_4,Wholesale,NetworkDevices,399,3360964,733163,18,SalesPlan
2025-04,Tohoku,Fukushima,ST012,Fukushima_Branch_4,CorporateSales,NetworkDevices,419,2264920,638448,50,SalesPlan
2025-04,Tohoku,Fukushima,ST012,Fukushima_Branch_4,EC,StoreFixtures,286,6027613,1003264,33,SalesPlan
2025-04,Tohoku,Fukushima,ST012,Fukushima_Branch_4,RetailStore,StoreFixtures,153,2009441,511438,51,PriorYearAdjustment
2025-04,Tohoku,Fukushima,ST012,Fukushima_Branch_4,Wholesale,StoreFixtures,296,2791425,757132,27,SalesPlan
2025-04,Tohoku,Fukushima,ST012,Fukushima_Branch_4,CorporateSales,StoreFixtures,399,4447314,1246771,43,PriorYearAdjustment
2025-04,Tohoku,Fukushima,ST012,Fukushima_Branch_4,EC,FoodPackaging,172,7422131,1349279,20,PriorYearAdjustment
2025-04,Tohoku,Fukushima,ST012,Fukushima_Branch_4,RetailStore,FoodPackaging,269,7147401,1411368,11,StrategicCampaign
2025-04,Tohoku,Fukushima,ST012,Fukushima_Branch_4,Wholesale,FoodPackaging,351,5386505,1095703,37,SalesPlan
2025-04,Tohoku,Fukushima,ST012,Fukushima_Branch_4,CorporateSales,FoodPackaging,272,3924663,867492,26,SalesPlan
2025-04,Tohoku,Fukushima,ST012,Fukushima_Branch_4,EC,OfficeSupplies,298,3791394,692867,12,SalesPlan
2025-04,Tohoku,Fukushima,ST012,Fukushima_Branch_4,RetailStore,OfficeSupplies,278,6360626,1282222,42,SalesPlan
2025-04,Tohoku,Fukushima,ST012,Fukushima_Branch_4,Wholesale,OfficeSupplies,169,2822978,781799,10,StrategicCampaign
2025-04,Tohoku,Fukushima,ST012,Fukushima_Branch_4,CorporateSales,OfficeSupplies,331,8527405,1408110,17,PriorYearAdjustment
2025-04,Kanto,Tokyo,ST013,Tokyo_Branch_1,EC,PCPeripherals,330,8487287,1518636,25,SalesPlan
2025-04,Kanto,Tokyo,ST013,Tokyo_Branch_1,RetailStore,PCPeripherals,400,4917511,1312112,30,SalesPlan
2025-04,Kanto,Tokyo,ST013,Tokyo_Branch_1,Wholesale,PCPeripherals,217,8955257,1662330,26,PriorYearAdjustment
2025-04,Kanto,Tokyo,ST013,Tokyo_Branch_1,CorporateSales,PCPeripherals,136,2398587,398940,9,SalesPlan
2025-04,Kanto,Tokyo,ST013,Tokyo_Branch_1,EC,SafetyGear,334,9032112,1944436,10,SalesPlan
2025-04,Kanto,Tokyo,ST013,Tokyo_Branch_1,RetailStore,SafetyGear,271,5561011,1711732,34,PriorYearAdjustment
2025-04,Kanto,Tokyo,ST013,Tokyo_Branch_1,Wholesale,SafetyGear,194,3716809,724412,8,SalesPlan
2025-04,Kanto,Tokyo,ST013,Tokyo_Branch_1,CorporateSales,SafetyGear,348,9067231,1797064,14,StrategicCampaign
2025-04,Kanto,Tokyo,ST013,Tokyo_Branch_1,EC,BusinessSoftware,204,4154727,771129,12,SalesPlan
2025-04,Kanto,Tokyo,ST013,Tokyo_Branch_1,RetailStore,BusinessSoftware,247,8000107,1524831,28,SalesPlan
2025-04,Kanto,Tokyo,ST013,Tokyo_Branch_1,Wholesale,BusinessSoftware,168,6862329,1119671,51,SalesPlan
2025-04,Kanto,Tokyo,ST013,Tokyo_Branch_1,CorporateSales,BusinessSoftware,340,3982536,649413,20,PriorYearAdjustment
2025-04,Kanto,Tokyo,ST013,Tokyo_Branch_1,EC,CleaningSupplies,387,7429845,1312868,20,SalesPlan
2025-04,Kanto,Tokyo,ST013,Tokyo_Branch_1,RetailStore,CleaningSupplies,386,4870247,1156371,47,SalesPlan
2025-04,Kanto,Tokyo,ST013,Tokyo_Branch_1,Wholesale,CleaningSupplies,321,5959201,1714350,14,SalesPlan
2025-04,Kanto,Tokyo,ST013,Tokyo_Branch_1,CorporateSales,CleaningSupplies,449,5336166,1113821,17,PriorYearAdjustment
2025-04,Kanto,Tokyo,ST013,Tokyo_Branch_1,EC,MedicalConsumables,361,6282659,1207413,47,PriorYearAdjustment
2025-04,Kanto,Tokyo,ST013,Tokyo_Branch_1,RetailStore,MedicalConsumables,321,7653914,1808664,38,PriorYearAdjustment
2025-04,Kanto,Tokyo,ST013,Tokyo_Branch_1,Wholesale,MedicalConsumables,147,9494487,2875333,21,SalesPlan
2025-04,Kanto,Tokyo,ST013,Tokyo_Branch_1,CorporateSales,MedicalConsumables,397,8304275,1782852,48,StrategicCampaign
2025-04,Kanto,Tokyo,ST013,Tokyo_Branch_1,EC,FoodPackaging,157,2054799,451783,15,SalesPlan
2025-04,Kanto,Tokyo,ST013,Tokyo_Branch_1,RetailStore,FoodPackaging,410,6962929,1459868,16,SalesPlan
2025-04,Kanto,Tokyo,ST013,Tokyo_Branch_1,Wholesale,FoodPackaging,282,4851183,926260,20,SalesPlan
2025-04,Kanto,Tokyo,ST013,Tokyo_Branch_1,CorporateSales,FoodPackaging,334,8446237,1539907,40,SalesPlan
2025-04,Kanto,Tokyo,ST014,Tokyo_Branch_2,EC,SafetyGear,289,5231524,1262465,51,SalesPlan
2025-04,Kanto,Tokyo,ST014,Tokyo_Branch_2,RetailStore,SafetyGear,136,2689731,772005,12,SalesPlan
2025-04,Kanto,Tokyo,ST014,Tokyo_Branch_2,Wholesale,SafetyGear,356,4152509,1262668,39,SalesPlan
2025-04,Kanto,Tokyo,ST014,Tokyo_Branch_2,CorporateSales,SafetyGear,142,7023954,1961220,28,SalesPlan
2025-04,Kanto,Tokyo,ST014,Tokyo_Branch_2,EC,MedicalConsumables,253,8278624,1816468,26,SalesPlan
2025-04,Kanto,Tokyo,ST014,Tokyo_Branch_2,RetailStore,MedicalConsumables,244,7323823,1438325,22,SalesPlan
2025-04,Kanto,Tokyo,ST014,Tokyo_Branch_2,Wholesale,MedicalConsumables,434,6636781,1589679,45,StrategicCampaign
2025-04,Kanto,Tokyo,ST014,Tokyo_Branch_2,CorporateSales,MedicalConsumables,338,2298160,620258,30,SalesPlan
2025-04,Kanto,Tokyo,ST014,Tokyo_Branch_2,EC,IndustrialEquipment,228,3400957,781546,25,StrategicCampaign
2025-04,Kanto,Tokyo,ST014,Tokyo_Branch_2,RetailStore,IndustrialEquipment,263,3426798,605520,37,StrategicCampaign
2025-04,Kanto,Tokyo,ST014,Tokyo_Branch_2,Wholesale,IndustrialEquipment,164,7292846,1888813,38,SalesPlan
2025-04,Kanto,Tokyo,ST014,Tokyo_Branch_2,CorporateSales,IndustrialEquipment,318,7998284,1613228,15,StrategicCampaign
2025-04,Kanto,Tokyo,ST014,Tokyo_Branch_2,EC,PCPeripherals,157,6267327,1312289,22,PriorYearAdjustment
2025-04,Kanto,Tokyo,ST014,Tokyo_Branch_2,RetailStore,PCPeripherals,405,4149014,1025153,54,SalesPlan
2025-04,Kanto,Tokyo,ST014,Tokyo_Branch_2,Wholesale,PCPeripherals,135,3049147,650292,54,SalesPlan
2025-04,Kanto,Tokyo,ST014,Tokyo_Branch_2,CorporateSales,PCPeripherals,371,8767793,2120491,51,SalesPlan
2025-04,Kanto,Tokyo,ST014,Tokyo_Branch_2,EC,BusinessSoftware,176,2588383,700068,10,StrategicCampaign
2025-04,Kanto,Tokyo,ST014,Tokyo_Branch_2,RetailStore,BusinessSoftware,193,6307588,1824952,21,SalesPlan
2025-04,Kanto,Tokyo,ST014,Tokyo_Branch_2,Wholesale,BusinessSoftware,222,4283735,777983,52,SalesPlan
2025-04,Kanto,Tokyo,ST014,Tokyo_Branch_2,CorporateSales,BusinessSoftware,152,4108979,974522,12,PriorYearAdjustment
2025-04,Kanto,Tokyo,ST014,Tokyo_Branch_2,EC,OfficeSupplies,150,7285354,1352635,19,SalesPlan
2025-04,Kanto,Tokyo,ST014,Tokyo_Branch_2,RetailStore,OfficeSupplies,266,8637750,2616604,45,SalesPlan
2025-04,Kanto,Tokyo,ST014,Tokyo_Branch_2,Wholesale,OfficeSupplies,194,5171050,1531013,47,SalesPlan
2025-04,Kanto,Tokyo,ST014,Tokyo_Branch_2,CorporateSales,OfficeSupplies,218,8291089,2092420,37,SalesPlan
2025-04,Kanto,Tokyo,ST015,Tokyo_Branch_3,EC,MedicalConsumables,408,3880133,664890,14,StrategicCampaign
2025-04,Kanto,Tokyo,ST015,Tokyo_Branch_3,RetailStore,MedicalConsumables,404,4759080,1178882,48,SalesPlan
2025-04,Kanto,Tokyo,ST015,Tokyo_Branch_3,Wholesale,MedicalConsumables,456,5445687,880658,38,SalesPlan
2025-04,Kanto,Tokyo,ST015,Tokyo_Branch_3,CorporateSales,MedicalConsumables,443,8214367,2204995,17,PriorYearAdjustment
2025-04,Kanto,Tokyo,ST015,Tokyo_Branch_3,EC,CleaningSupplies,330,9932290,2443154,33,SalesPlan
2025-04,Kanto,Tokyo,ST015,Tokyo_Branch_3,RetailStore,CleaningSupplies,366,7732917,2338329,39,PriorYearAdjustment
2025-04,Kanto,Tokyo,ST015,Tokyo_Branch_3,Wholesale,CleaningSupplies,173,2146393,501580,23,PriorYearAdjustment
2025-04,Kanto,Tokyo,ST015,Tokyo_Branch_3,CorporateSales,CleaningSupplies,211,6607142,1529022,42,SalesPlan
2025-04,Kanto,Tokyo,ST015,Tokyo_Branch_3,EC,NetworkDevices,293,8300476,2093126,34,SalesPlan
2025-04,Kanto,Tokyo,ST015,Tokyo_Branch_3,RetailStore,NetworkDevices,379,3669956,626318,11,PriorYearAdjustment
2025-04,Kanto,Tokyo,ST015,Tokyo_Branch_3,Wholesale,NetworkDevices,415,8757817,1500779,29,PriorYearAdjustment
2025-04,Kanto,Tokyo,ST015,Tokyo_Branch_3,CorporateSales,NetworkDevices,210,2984757,518451,33,SalesPlan
2025-04,Kanto,Tokyo,ST015,Tokyo_Branch_3,EC,OfficeSupplies,205,3602128,839903,20,SalesPlan
2025-04,Kanto,Tokyo,ST015,Tokyo_Branch_3,RetailStore,OfficeSupplies,379,7605513,1781196,30,SalesPlan
2025-04,Kanto,Tokyo,ST015,Tokyo_Branch_3,Wholesale,OfficeSupplies,222,8523508,2139499,12,SalesPlan
2025-04,Kanto,Tokyo,ST015,Tokyo_Branch_3,CorporateSales,OfficeSupplies,280,8944547,1578613,23,SalesPlan
2025-04,Kanto,Tokyo,ST015,Tokyo_Branch_3,EC,FoodPackaging,201,2745097,834525,53,SalesPlan
2025-04,Kanto,Tokyo,ST015,Tokyo_Branch_3,RetailStore,FoodPackaging,293,3916680,875433,29,SalesPlan
2025-04,Kanto,Tokyo,ST015,Tokyo_Branch_3,Wholesale,FoodPackaging,269,8811801,1598101,33,PriorYearAdjustment
2025-04,Kanto,Tokyo,ST015,Tokyo_Branch_3,CorporateSales,FoodPackaging,327,5028735,1387745,22,PriorYearAdjustment
2025-04,Kanto,Tokyo,ST015,Tokyo_Branch_3,EC,BusinessSoftware,412,4916387,899623,39,PriorYearAdjustment
2025-04,Kanto,Tokyo,ST015,Tokyo_Branch_3,RetailStore,BusinessSoftware,168,3612998,1086721,14,SalesPlan
2025-04,Kanto,Tokyo,ST015,Tokyo_Branch_3,Wholesale,BusinessSoftware,201,6392282,1065080,36,SalesPlan
2025-04,Kanto,Tokyo,ST015,Tokyo_Branch_3,CorporateSales,BusinessSoftware,397,7163977,2005444,34,SalesPlan
2025-04,Kanto,Tokyo,ST016,Tokyo_Branch_4,EC,CleaningSupplies,393,7214224,1601272,13,SalesPlan
2025-04,Kanto,Tokyo,ST016,Tokyo_Branch_4,RetailStore,CleaningSupplies,239,9995342,2286869,8,PriorYearAdjustment
2025-04,Kanto,Tokyo,ST016,Tokyo_Branch_4,Wholesale,CleaningSupplies,174,8761286,1557034,40,SalesPlan
2025-04,Kanto,Tokyo,ST016,Tokyo_Branch_4,CorporateSales,CleaningSupplies,174,5655793,1649015,44,SalesPlan
2025-04,Kanto,Tokyo,ST016,Tokyo_Branch_4,EC,NetworkDevices,299,7222968,1754607,52,StrategicCampaign
2025-04,Kanto,Tokyo,ST016,Tokyo_Branch_4,RetailStore,NetworkDevices,221,8858885,2729970,39,SalesPlan
2025-04,Kanto,Tokyo,ST016,Tokyo_Branch_4,Wholesale,NetworkDevices,177,2240542,437115,40,PriorYearAdjustment
2025-04,Kanto,Tokyo,ST016,Tokyo_Branch_4,CorporateSales,NetworkDevices,309,6938854,1195008,41,StrategicCampaign
2025-04,Kanto,Tokyo,ST016,Tokyo_Branch_4,EC,BusinessSoftware,208,7844011,1257226,24,SalesPlan
2025-04,Kanto,Tokyo,ST016,Tokyo_Branch_4,RetailStore,BusinessSoftware,330,7548038,2167244,28,StrategicCampaign
2025-04,Kanto,Tokyo,ST016,Tokyo_Branch_4,Wholesale,BusinessSoftware,343,8435964,1582061,11,StrategicCampaign
2025-04,Kanto,Tokyo,ST016,Tokyo_Branch_4,CorporateSales,BusinessSoftware,291,1978018,521867,9,SalesPlan
2025-04,Kanto,Tokyo,ST016,Tokyo_Branch_4,EC,OfficeSupplies,391,4605030,1107701,28,SalesPlan
2025-04,Kanto,Tokyo,ST016,Tokyo_Branch_4,RetailStore,OfficeSupplies,403,7114585,1642320,39,SalesPlan
2025-04,Kanto,Tokyo,ST016,Tokyo_Branch_4,Wholesale,OfficeSupplies,144,6983151,1433546,24,SalesPlan
2025-04,Kanto,Tokyo,ST016,Tokyo_Branch_4,CorporateSales,OfficeSupplies,279,6431504,1451054,23,SalesPlan
2025-04,Kanto,Tokyo,ST016,Tokyo_Branch_4,EC,MedicalConsumables,289,2022440,338059,12,StrategicCampaign
2025-04,Kanto,Tokyo,ST016,Tokyo_Branch_4,RetailStore,MedicalConsumables,192,9093096,2075145,36,StrategicCampaign
2025-04,Kanto,Tokyo,ST016,Tokyo_Branch_4,Wholesale,MedicalConsumables,339,4183664,1099334,47,SalesPlan
2025-04,Kanto,Tokyo,ST016,Tokyo_Branch_4,CorporateSales,MedicalConsumables,134,3999311,1092022,51,SalesPlan
2025-04,Kanto,Tokyo,ST016,Tokyo_Branch_4,EC,StoreFixtures,170,7984241,2191014,35,SalesPlan
2025-04,Kanto,Tokyo,ST016,Tokyo_Branch_4,RetailStore,StoreFixtures,312,3288853,764778,20,SalesPlan
2025-04,Kanto,Tokyo,ST016,Tokyo_Branch_4,Wholesale,StoreFixtures,231,6694626,1151283,42,StrategicCampaign
2025-04,Kanto,Tokyo,ST016,Tokyo_Branch_4,CorporateSales,StoreFixtures,276,4802783,975012,48,SalesPlan
2025-04,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,EC,OfficeSupplies,369,8060787,1959256,41,SalesPlan
2025-04,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,RetailStore,OfficeSupplies,120,2538548,445566,26,PriorYearAdjustment
2025-04,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,Wholesale,OfficeSupplies,248,7389560,1865857,11,StrategicCampaign
2025-04,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,CorporateSales,OfficeSupplies,398,6709678,1888515,17,SalesPlan
2025-04,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,EC,BusinessSoftware,254,2740089,732582,13,SalesPlan
2025-04,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,RetailStore,BusinessSoftware,386,5091521,931701,49,SalesPlan
2025-04,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,Wholesale,BusinessSoftware,145,4832061,1415628,17,SalesPlan
2025-04,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,CorporateSales,BusinessSoftware,373,8410945,2595803,45,SalesPlan
2025-04,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,EC,PCPeripherals,209,4176682,904176,44,PriorYearAdjustment
2025-04,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,RetailStore,PCPeripherals,274,2150776,623201,33,StrategicCampaign
2025-04,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,Wholesale,PCPeripherals,160,3149978,710797,11,SalesPlan
2025-04,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,CorporateSales,PCPeripherals,138,4600400,956687,54,PriorYearAdjustment
2025-04,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,EC,CleaningSupplies,332,8357444,2391498,20,PriorYearAdjustment
2025-04,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,RetailStore,CleaningSupplies,368,2531335,594224,36,StrategicCampaign
2025-04,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,Wholesale,CleaningSupplies,389,7950417,1559831,19,StrategicCampaign
2025-04,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,CorporateSales,CleaningSupplies,408,2677049,668333,23,StrategicCampaign
2025-04,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,EC,IndustrialEquipment,231,4870902,1248538,40,SalesPlan
2025-04,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,RetailStore,IndustrialEquipment,383,7321048,2073435,54,StrategicCampaign
2025-04,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,Wholesale,IndustrialEquipment,129,6304996,1093540,36,SalesPlan
2025-04,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,CorporateSales,IndustrialEquipment,264,1961070,370389,42,PriorYearAdjustment
2025-04,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,EC,StoreFixtures,276,2295662,425081,10,StrategicCampaign
2025-04,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,RetailStore,StoreFixtures,407,7451719,1856098,10,SalesPlan
2025-04,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,Wholesale,StoreFixtures,228,2110947,428687,10,SalesPlan
2025-04,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,CorporateSales,StoreFixtures,171,5503255,1229997,54,StrategicCampaign
2025-04,Kanto,Kanagawa,ST018,Kanagawa_Branch_2,EC,BusinessSoftware,144,9131234,1801663,42,PriorYearAdjustment
2025-04,Kanto,Kanagawa,ST018,Kanagawa_Branch_2,RetailStore,BusinessSoftware,227,5231879,982396,17,SalesPlan
2025-04,Kanto,Kanagawa,ST018,Kanagawa_Branch_2,Wholesale,BusinessSoftware,320,3784430,1118135,48,SalesPlan
2025-04,Kanto,Kanagawa,ST018,Kanagawa_Branch_2,CorporateSales,BusinessSoftware,282,2424333,469219,11,SalesPlan
2025-04,Kanto,Kanagawa,ST018,Kanagawa_Branch_2,EC,SafetyGear,162,2942274,792149,10,SalesPlan
2025-04,Kanto,Kanagawa,ST018,Kanagawa_Branch_2,RetailStore,SafetyGear,408,2932031,683567,15,StrategicCampaign
2025-04,Kanto,Kanagawa,ST018,Kanagawa_Branch_2,Wholesale,SafetyGear,363,4452792,757535,35,SalesPlan
2025-04,Kanto,Kanagawa,ST018,Kanagawa_Branch_2,CorporateSales,SafetyGear,204,2582504,639885,9,SalesPlan
2025-04,Kanto,Kanagawa,ST018,Kanagawa_Branch_2,EC,MedicalConsumables,171,9811719,2882846,25,PriorYearAdjustment
2025-04,Kanto,Kanagawa,ST018,Kanagawa_Branch_2,RetailStore,MedicalConsumables,251,5404214,930704,19,StrategicCampaign
2025-04,Kanto,Kanagawa,ST018,Kanagawa_Branch_2,Wholesale,MedicalConsumables,137,3971002,891172,25,PriorYearAdjustment
